Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Lucy Nemerov,Calls - Nick Martino,Calls - Quinzel Perry,Calls - Alicia Gopal,Calls - Ben Laddis,Calls - Jenny Allison,Calls - Joe del Rosario,Salesforce ID
001Hr000028Zd2g,"Village Of Beach Park, IL",Illinois,Municipality,Lucy Nemerov,14183,,Tier 2,1.0,42.4222,-87.8573,b6b39422-1517-439d-a649-8de4563b8983,,,,,,,,,7,2026-05-05,7,,,,,,,
001Hr000028Zd34,"Village Of Brookfield, IL",Illinois,Municipality,Ben Laddis,19054,Recent Competitor Purchase,Tier 2,1.0,41.8239,-87.8517,48ee3e3b-1ed9-4528-8b46-4deab94c8e8d,,,,,,,,,4,2026-05-26,,,,,4,,,
001Hr000028Zd3K,"City Of Park Ridge, IL",Illinois,Municipality,Ben Laddis,38810,,Tier 1,1.5,42.0111,-87.8406,a2f2df1d-4a6d-4f83-aea7-7121b3f3de62,,,,,,,,,1,2025-07-22,,,1,,,,,
001Hr000028Zd3S,"Village Of Hazel Crest, IL",Illinois,Municipality,Lucy Nemerov,13098,,Tier 2,1.0,41.5717,-87.6945,4bc01ac1-cfd5-433d-a11a-4d143ca7e40d,,,,,,,,,22,2026-05-04,14,,8,,,,,
001Hr000028Zd3X,"Village Of Shiloh, IL",Illinois,Municipality,Lucy Nemerov,14352,,Tier 2,1.0,38.5614,-89.8973,824758d5-ed3e-46bf-89fa-e0784d737178,,,,,,,,,10,2026-03-16,3,,,7,,,,
001Hr000028Zd3h,"City Of Warrenville, IL",Illinois,Municipality,Lucy Nemerov,15247,Open Opportunity,Tier 2,1.0,41.8178,-88.1734,b0fca9b7-35fa-4180-aa27-f2703d67c7bd,Open,Initial Interest,Top of Funnel,Jenny Allison,,10/26/2025,,,3,2025-11-10,,,,,,3,,
001Hr000028Zd3j,"City Of Crest Hill, IL",Illinois,Municipality,Lucy Nemerov,20293,Open Opportunity,Tier 2,1.0,41.5548,-88.0987,ff18789f-6565-4f5a-a594-e0eb47fd39a9,Open,Initial Interest,Top of Funnel,Quinzel Perry,,1/5/2025,,,8,2025-10-22,,,8,,,,,
001Hr000028Zd3m,"Village Of Channahon, IL",Illinois,Municipality,Ben Laddis,13706,Open Opportunity,Tier 2,1.0,41.4295,-88.2287,610c8afc-c76b-4a35-9786-3e58a35aee7b,Open,Initial Interest,Top of Funnel,Alicia Gopal,,12/16/2025,,,18,2026-05-21,,,,13,5,,,
001Hr000028Zd3t,"Village Of Frankfort, IL",Illinois,Municipality,Lucy Nemerov,20492,Open Opportunity,Tier 2,1.0,41.4959,-87.8487,907e5c5a-18c8-4021-9fd0-75468f9721c7,Open,Initial Interest,Top of Funnel,Lucy Nemerov,5/7/2026,5/5/2026,,,14,2026-05-07,14,,,,,,,
001Hr000028Zd42,"City Of Jacksonville, IL",Illinois,Municipality,Lucy Nemerov,17816,,Tier 2,1.0,39.7339,-90.229,bc547be4-cf50-4e32-bd64-f6b66339f7ec,,,,,,,,,4,2026-03-16,4,,,,,,,
001Hr000028Zd49,"Village Of Wilmette, IL",Illinois,Municipality,Ben Laddis,27587,Nurture,Tier 1,1.5,42.0723,-87.7228,5895f29e-d95b-4e8f-9293-58c98c9b1e1d,Closed Lost,,,Asher Rosenfeld,,1/5/2025,,,4,2025-07-16,,,4,,,,,
001Hr000028Zd4E,"City Of West Chicago, IL",Illinois,Municipality,Lucy Nemerov,25370,,Tier 1,1.5,41.8848,-88.204,1a735c4f-e5db-429f-974c-f1270acb3d78,,,,,,,,,2,2026-02-24,2,,,,,,,
001Hr000028Zd4Q,"Village Of Forest Park, IL",Illinois,Municipality,Lucy Nemerov,14012,,Tier 2,1.0,41.8795,-87.8137,af1432d1-619a-40eb-b047-fae5aeab938a,,,,,,,,,5,2026-05-04,5,,,,,,,
001Hr000028Zd4T,"Township Of O Fallon, IL",Illinois,Municipality,Ali Cohen,26336,Unviable,Tier 1,1.5,38.5923,-89.911,2b14b3c6-3d7e-482b-b2bb-4c3574366903,,,,,,,,,7,2025-10-22,,,7,,,,,
001Hr000028Zd4f,"Village Of Midlothian, IL",Illinois,Municipality,Lucy Nemerov,13983,,Tier 2,1.0,41.6253,-87.7175,10c63c01-ae05-4d31-b1da-bc184a80df80,,,,,,,,,1,2026-02-24,1,,,,,,,
001Hr000028Zd4k,"Village Of Chicago Ridge, IL",Illinois,Municipality,Ali Cohen,14130,Open Opportunity,Tier 2,1.0,41.7014,-87.7792,0daaf532-395b-44e9-b526-cd9e1063574d,Open,Initial Interest,Top of Funnel,Asher Rosenfeld,,1/5/2025,,,4,2026-02-02,,4,,,,,,
001Hr000028Zd4v,"City Of Macomb, IL",Illinois,Municipality,Ben Laddis,15052,Nurture,Tier 2,1.0,40.4592,-90.6718,6be805d0-ff3c-4ce4-88ed-da764f078d9b,Closed Lost,,,Nick Martino,3/18/2026,1/28/2026,,,5,2026-03-18,,5,,,,,,
001Hr000028Zd4z,"City Of Morris, IL",Illinois,Municipality,Lucy Nemerov,14359,,Tier 2,1.0,41.3573,-88.4212,3beae47a-96d4-4ab2-900f-cb1a977e69df,,,,,,,,,5,2026-05-05,5,,,,,,,
001Hr000028Zd5C,"Village Of Gurnee, IL",Illinois,Municipality,Lucy Nemerov,30521,,Tier 1,1.5,42.3703,-87.902,3aa6bcf9-a06c-4295-8f77-b6456f3a2b34,,,,,,,,,5,2026-03-03,5,,,,,,,
001Hr000028Zd5o,"Village Of Bloomingdale, IL",Illinois,Municipality,Lucy Nemerov,22386,,Tier 2,1.0,41.9575,-88.0809,a424fbff-0791-45ec-b8b1-5eb2c903ea95,,,,,,,,,3,2026-03-10,3,,,,,,,
001Hr000028Zd5t,"Village Of Lemont, IL",Illinois,Municipality,Lucy Nemerov,17529,,Tier 2,1.0,41.6736,-88.0017,a1efe137-d27a-4296-9de9-cff6073d7a35,,,,,,,,,12,2026-05-21,12,,,,,,,
001Hr000028Zd65,"Village Of Montgomery, IL",Illinois,Municipality,Lucy Nemerov,21310,,Tier 2,1.0,41.7306,-88.3459,bbecd925-0319-49ad-866c-5519e092b957,,,,,,,,,2,2026-02-27,2,,,,,,,
001Hr000028Zd6b,"City Of Dixon, IL",Illinois,Municipality,Lucy Nemerov,17467,,Tier 2,1.0,41.838,-89.4802,93e19412-3381-4534-83a1-a838443ab1ea,,,,,,,,,14,2026-04-29,8,,6,,,,,
001Hr000028Zd6e,"City Of Calumet City, IL",Illinois,Municipality,Lucy Nemerov,35159,Recent Competitor Purchase,Tier 1,1.5,41.6156,-87.5295,6b3b562d-a9a7-4afd-85d0-f5ea9a7c2181,,,,,,,,,,,,,,,,,,
001Hr000028Zd6s,"Village Of Villa Park, IL",Illinois,Municipality,Lucy Nemerov,21992,,Tier 2,1.0,41.8898,-87.989,5658f678-2444-4788-b3ca-7a74775f3ff0,,,,,,,,,6,2026-04-07,6,,,,,,,
001Hr000028Zd7B,"City Of Blue Island, IL",Illinois,Municipality,Lucy Nemerov,22005,,Tier 2,1.0,41.6573,-87.68,0beae58d-f386-496a-a350-b16a62bb252c,,,,,,,,,7,2026-05-07,7,,,,,,,
001Hr000028Zd7R,"City Of Marion, IL",Illinois,Municipality,Lucy Nemerov,16742,,Tier 2,1.0,37.7308,-88.9277,1950da34-9283-48f5-b40f-06653dc77c75,,,,,,,,,10,2026-04-14,10,,,,,,,
001Hr000028Zd7S,"City Of Charleston, IL",Illinois,Municipality,Lucy Nemerov,19393,,Tier 2,1.0,39.4847,-88.1629,e3067d77-a9e9-4523-9b3a-a0ffc7cd2072,,,,,,,,,3,2026-03-19,3,,,,,,,
001Hr000028Zd7U,"City Of Fairview Heights, IL",Illinois,Municipality,Lucy Nemerov,16474,,Tier 2,1.0,38.5889,-89.9904,bdf3f48f-5eaf-42f1-aed0-4bf0a615a23f,,,,,,,,,8,2026-05-06,8,,,,,,,
001Hr000028Zd7f,"City Of Sycamore, IL",Illinois,Municipality,Lucy Nemerov,18580,,Tier 2,1.0,41.9885,-88.6845,178093bf-912e-4fee-95c6-7ff878d54b67,,,,,,,,,1,2026-02-26,1,,,,,,,
001Hr000028Zd7o,"Village Of Morton, IL",Illinois,Municipality,Lucy Nemerov,17133,,Tier 2,1.0,40.6128,-89.4593,339db020-e7e5-4609-9e5c-0374bdcb52e5,,,,,,,,,16,2026-05-15,9,,7,,,,,
001Hr000028Zd7x,"City Of Quincy, IL",Illinois,Municipality,Lucy Nemerov,39131,Nurture,Tier 1,1.5,39.9356,-91.4099,4ad21fe8-9774-4c95-97f5-d3eaa5601199,Closed Lost,,,Lucy Nemerov,3/3/2026,2/26/2026,,,55,2026-05-22,55,,,,,,,
001Hr000028Zd87,"Village Of Buffalo Grove, IL",Illinois,Municipality,Lucy Nemerov,42794,Recent Competitor Purchase,Tier 1,1.5,42.1663,-87.9631,b0e22d53-d026-4ae7-aff7-6b5a7f320698,,,,,,,,,,,,,,,,,,
001Hr000028Zd8O,"Village Of Bensenville, IL",Illinois,Municipality,Lucy Nemerov,18538,,Tier 2,1.0,41.955,-87.9401,2c332377-b2e0-4940-b464-d8b7f94289ea,,,,,,,,,13,2026-05-06,13,,,,,,,
001Hr000028Zd8P,"Village Of Deerfield, IL",Illinois,Municipality,Lucy Nemerov,19079,Recent Competitor Purchase,Tier 2,1.0,42.1711,-87.8445,8ba7ff72-98cd-43a3-8784-b607d2de18a0,,,,,,,,,,,,,,,,,,
001Hr000028Zd8T,"Village Of Vernon Hills, IL",Illinois,Municipality,Lucy Nemerov,26786,,Tier 1,1.5,42.2393,-87.9654,60101227-748c-4c71-90ad-3316b045aa84,,,,,,,,,9,2026-05-07,9,,,,,,,
001Hr000028Zd8f,"Village Of Wheeling, IL",Illinois,Municipality,Lucy Nemerov,38499,,Tier 1,1.5,42.1392,-87.929,035eda97-46c3-4c07-8afb-f99da06e08d0,,,,,,,,,10,2026-05-05,10,,,,,,,
001Hr000028Zd8i,"City Of Palos Hills, IL",Illinois,Municipality,Ben Laddis,18117,Recent Competitor Purchase,Tier 2,1.0,41.6967,-87.817,de51f852-8f9f-46b5-b70b-8b78a29c125f,Closed Lost,,,Quinzel Perry,2/14/2025,1/5/2025,,,,,,,,,,,,
001Hr000028Zd8q,"City Of Woodstock, IL",Illinois,Municipality,Ali Cohen,25646,,Tier 1,1.5,42.3147,-88.4487,406eba23-e40f-4624-93a6-381771f6edca,,,,,,,,,1,2025-11-12,,1,,,,,,
001Hr000028Zd8v,"Village Of Lansing, IL",Illinois,Municipality,Lucy Nemerov,28379,Open Opportunity,Tier 1,1.5,41.5648,-87.5389,bf841708-02bd-46c3-8903-361d6049b58c,Open,Initial Interest,Top of Funnel,Asher Rosenfeld,,1/5/2025,,,,,,,,,,,,
001Hr000028Zd9B,"Village Of Round Lake, IL",Illinois,Municipality,Lucy Nemerov,18625,,Tier 2,1.0,42.3534,-88.0934,7afe20cd-4e65-40d1-be5a-61e94f79d14b,,,,,,,,,6,2025-12-12,,,,6,,,,
001Hr000028Zd9D,"Village Of Machesney Park, IL",Illinois,Municipality,Lucy Nemerov,22709,,Tier 2,1.0,42.3472,-89.039,0042cfab-7548-4021-8189-0cd613402c91,,,,,,,,,3,2026-04-30,3,,,,,,,
001Hr000028Zd9h,"Village Of Romeoville, IL",Illinois,Municipality,Lucy Nemerov,40469,Recent Competitor Purchase,Tier 1,1.5,41.6475,-88.0895,ec86989b-ecb8-40e1-9d37-e68b8e2a5916,,,,,,,,,,,,,,,,,,
001Hr000028ZdAB,"City Of Highland Park, IL",Illinois,Municipality,Ali Cohen,30177,,Tier 1,1.5,42.1817,-87.8003,63b07b30-e2d4-4a37-92bb-b35b6aadc319,,,,,,,,,11,2025-12-30,,11,,,,,,
001Hr000028ZdAL,"City Of Galesburg City, IL",Illinois,Municipality,Ali Cohen,29712,,Tier 1,1.5,40.9478,-90.3712,de7fd416-8923-473d-9632-28ba2165fcf2,,,,,,,,,,,,,,,,,,
001Hr000028ZdAT,"Village Of Homewood, IL",Illinois,Municipality,Lucy Nemerov,19001,Nurture,Tier 2,1.0,41.5677,-87.6542,b8846e57-9b1d-452e-b6a2-412ab14d2d04,Closed Lost,,,Quinzel Perry,1/13/2025,1/5/2025,,,5,2026-03-16,5,,,,,,,
001Hr000028ZdAf,"Village Of Oswego, IL",Illinois,Municipality,Ben Laddis,35316,,Tier 1,1.5,41.6828,-88.3515,e6e897f2-759a-4b00-b955-3b9375e0799a,,,,,,,,,1,2025-07-18,,,1,,,,,
001Hr000028ZdAi,"Village Of Libertyville, IL",Illinois,Municipality,Ali Cohen,20500,,Tier 2,1.0,42.2831,-87.9531,50e8a54e-b674-4faa-9e59-f6ff452bdc13,,,,,,,,,7,2025-07-16,,,7,,,,,
001Hr000028ZdAt,"City Of Darien, IL",Illinois,Municipality,Lucy Nemerov,21751,,Tier 2,1.0,41.7483,-87.9738,673549f9-9238-4d0d-8747-8369e2df07e7,,,,,,,,,3,2026-03-04,3,,,,,,,
001Hr000028ZdAx,"City Of Yorkville, IL",Illinois,Municipality,Ali Cohen,22594,Open Opportunity,Tier 2,1.0,41.6391,-88.4474,21e1d4e8-37ff-4e9b-ae7c-f85c465ba888,Closed Lost,,,Quinzel Perry,3/3/2025,1/5/2025,"$39,000",,,,,,,,,,,
001Hr000028ZdBJ,"City Of Alton, IL",Illinois,Municipality,Lucy Nemerov,25422,,Tier 1,1.5,38.8906,-90.1843,fe0eae91-817a-44df-9020-e5f5069ecfcc,,,,,,,,,19,2026-05-05,12,,7,,,,,
001Hr000028ZdBT,"Village Of Round Lake Beach, IL",Illinois,Municipality,Ben Laddis,27081,,Tier 1,1.5,42.3717,-88.0901,6a1d8cd1-c365-4c2e-bcb5-7aa3d66e40a5,,,,,,,,,13,2026-01-12,,,,13,,,,
001Hr000028ZdBW,"Village Of South Holland, IL",Illinois,Municipality,Lucy Nemerov,21015,,Tier 2,1.0,41.6009,-87.607,18bf48d1-374e-4232-9eb6-85af03083c89,,,,,,,,,7,2026-05-05,7,,,,,,,
001Hr000028ZdBX,"City Of Oak Forest, IL",Illinois,Municipality,Ali Cohen,26793,Nurture,Tier 1,1.5,41.6028,-87.7439,484c1475-2901-429c-94f4-aad53100fed9,Closed Lost,,,Quinzel Perry,6/9/2025,1/5/2025,,,2,2025-06-05,,,2,,,,,
001Hr000028ZdBi,"Township Of Homer, IL",Illinois,Municipality,Ben Laddis,41486,Unviable,Tier 1,1.5,40.0362,-87.9581,8770219d-f8a2-486a-9366-e4588348848f,,,,,,,,,,,,,,,,,,
001Hr000028ZdBk,"City Of Edwardsville, IL",Illinois,Municipality,Ben Laddis,25218,,Tier 1,1.5,38.8114,-89.9532,f25331c9-94d2-4b2d-a6ec-cad04df14219,,,,,,,,,1,2025-08-22,,,1,,,,,
001Hr000028ZdBv,"City Of Carbondale, IL",Illinois,Municipality,Lucy Nemerov,21741,,Tier 2,1.0,37.7273,-89.2168,639441f1-260f-4af2-91b1-4cb6be0b7bfd,,,,,,,,,10,2026-05-05,10,,,,,,,
001Hr000028ZdC7,"City Of Belvidere, IL",Illinois,Municipality,Lucy Nemerov,25134,Open Opportunity,Tier 1,1.5,42.2639,-88.8443,be0418e5-82db-4ab9-9d78-47f90602db1e,Open,Initial Interest,Top of Funnel,Lucy Nemerov,4/30/2026,3/26/2026,,,21,2026-04-30,14,,7,,,,,
001Hr000028ZdC8,"City Of Elmhurst, IL",Illinois,Municipality,Lucy Nemerov,45326,Recent Competitor Purchase,Tier 1,1.5,41.9035,-87.9398,6f8d7771-bd1d-4dac-9f10-be919ed9af92,,,,,,,,,,,,,,,,,,
001Hr000028ZdCK,"City Of East Peoria, IL",Illinois,Municipality,Lucy Nemerov,22276,,Tier 2,1.0,40.6663,-89.58,9d97d48e-06e6-4f30-b7a7-0921f442188a,,,,,,,,,4,2026-05-14,4,,,,,,,
001Hr000028ZdCQ,"City Of Loves Park, IL",Illinois,Municipality,Lucy Nemerov,23293,,Tier 2,1.0,42.32,-89.0582,5a4450a9-a63c-43e5-8eef-c09279c4506e,,,,,,,,,5,2026-02-27,5,,,,,,,
001Hr000028ZdCe,"Village Of Roselle, IL",Illinois,Municipality,Ben Laddis,22660,,Tier 2,1.0,41.9847,-88.0798,87c03f8f-03b1-47c6-ad59-3fb580a884b7,,,,,,,,,21,2026-05-18,,12,9,,,,,
001Hr000028ZdCf,"Village Of Northbrook, IL",Illinois,Municipality,Lucy Nemerov,34587,,Tier 1,1.5,42.1275,-87.829,032681d9-4bea-4043-a550-77747c23415b,,,,,,,,,2,2026-03-20,2,,,,,,,
001Hr000028ZdCk,"City Of Granite City, IL",Illinois,Municipality,Lucy Nemerov,27484,,Tier 1,1.5,38.7014,-90.1487,f17f0d9d-5e1c-40b5-b8bc-e4465385edf2,,,,,,,,,7,2026-05-06,7,,,,,,,
001Hr000028ZdCy,"Township Of Crete, IL",Illinois,Municipality,Ali Cohen,23601,Unviable,Tier 2,1.0,41.4363,-87.5989,9772114c-9061-4c43-8605-0158baea64c7,,,,,,,,,,,,,,,,,,
001Hr000028ZdDD,"City Of Freeport, IL",Illinois,Municipality,Lucy Nemerov,23650,,Tier 2,1.0,42.2967,-89.6212,89936328-677f-49dc-83ef-fcd29ac1ef04,,,,,,,,,3,2026-03-09,3,,,,,,,
001Hr000028ZdDc,"City Of Zion, IL",Illinois,Municipality,Lucy Nemerov,24494,,Tier 2,1.0,42.4461,-87.8328,9f54762e-059e-46a1-8110-ada68505036d,,,,,,,,,19,2026-05-21,19,,,,,,,
001Hr000028ZdDw,"Village Of Morton Grove, IL",Illinois,Municipality,Ali Cohen,24712,,Tier 2,1.0,42.0406,-87.7826,f5622bf4-734d-4f3c-8814-779da20d1648,,,,,,,,,4,2026-01-30,,4,,,,,,
001Hr000028ZdDz,"Township Of Pekin, IL",Illinois,Municipality,Ali Cohen,27299,Unviable,Tier 1,1.5,40.5675,-89.6407,dcd072ae-5095-49b4-8b70-a5c5f49ae687,,,,,,,,,,,,,,,,,,
001Hr000028ZdER,"City Of Danville, IL",Illinois,Municipality,Lucy Nemerov,27048,,Tier 1,1.5,40.1245,-87.63,56e809dd-9323-482d-9cf2-5c9ddb3be28a,,,,,,,,,18,2026-05-15,10,,,8,,,,
001Hr000028ZdEX,"City Of Urbana, IL",Illinois,Municipality,Ali Cohen,38681,,Tier 1,1.5,40.1106,-88.2073,8348b17b-85b0-432e-aa6b-f786423a1815,,,,,,,,,7,2026-02-04,,7,,,,,,
001Hr000028ZdEh,"City Of O Fallon, IL",Illinois,Municipality,Ali Cohen,32292,,Tier 1,1.5,38.5923,-89.911,de2db55c-e590-498f-9013-1c53d8c3bea4,,,,,,,,,13,2026-02-19,,13,,,,,,
001Hr000028ZdF9,"Village Of New Lenox, IL",Illinois,Municipality,Lucy Nemerov,27477,,Tier 1,1.5,41.512,-87.9656,1da33317-4686-4ef0-a8a5-3a41c022ecca,,,,,,,,,1,2026-02-25,1,,,,,,,
001Hr000028ZdG2,"Village Of Glen Ellyn, IL",Illinois,Municipality,Lucy Nemerov,28533,,Tier 1,1.5,41.8775,-88.067,d6f8f306-cd3d-44de-8f9d-64b3cc7e2e10,,,,,,,,,,,,,,,,,,
001Hr000028ZdG7,"Village Of Lake In The Hills, IL",Illinois,Municipality,Lucy Nemerov,28945,Open Opportunity,Tier 1,1.5,42.1817,-88.3304,f78226cc-5ba0-46c7-b26c-21449b1e57b4,Open,Initial Interest,Top of Funnel,Lucy Nemerov,3/4/2026,3/4/2026,,,1,2026-03-04,1,,,,,,,
001Hr000028ZdGI,"Village Of Streamwood, IL",Illinois,Municipality,Ali Cohen,38651,,Tier 1,1.5,42.0256,-88.1784,a6d21c1b-d2f0-4d88-adb8-b55bb66b59d8,,,,,,,,,3,2025-12-16,,3,,,,,,
001Hr000028ZdGv,"Village Of Algonquin, IL",Illinois,Municipality,Lucy Nemerov,29944,,Tier 1,1.5,42.1656,-88.2942,e83a9c08-753f-4c45-a3eb-622129805cfc,,,,,,,,,8,2026-05-04,8,,,,,,,
001Hr000028ZdHG,"Village Of Mundelein, IL",Illinois,Municipality,Ben Laddis,31560,,Tier 1,1.5,42.2631,-88.004,8f0b62ac-5e59-46cf-ae96-2f834aca93cf,,,,,,,,,6,2025-07-16,,,6,,,,,
001Hr000028ZdHI,"Village Of Carpentersville, IL",Illinois,Municipality,Lucy Nemerov,37598,Nurture,Tier 1,1.5,42.1211,-88.2579,d27d1f1f-3f1b-448d-98e5-2acfc88f9034,Closed Lost,,,Asher Rosenfeld,,1/5/2025,,,5,2026-03-13,5,,,,,,,
001Hr000028ZdHL,"City Of Moline, IL",Illinois,Municipality,Lucy Nemerov,42418,Recent Competitor Purchase,Tier 1,1.5,41.5067,-90.5151,d5047144-609c-44d6-b843-f2af3607d7c5,,,,,,,,,,,,,,,,,,
001Hr000028ZdIN,"City Of St Charles, IL",Illinois,Municipality,Nick Martino,33009,Nurture,Tier 1,1.5,41.9142,-88.3087,0ba2c5fc-70cc-498b-b8d6-834e845b6210,Closed Lost,,,Quinzel Perry,11/11/2024,1/5/2025,,,75,2026-05-26,,49,26,,,,,
001Hr000028ZdIX,"Village Of Glendale Heights, IL",Illinois,Municipality,Ali Cohen,32796,Open Opportunity,Tier 1,1.5,41.9175,-88.0814,7ed95bba-596e-4243-9fa0-4865270e8995,Open,Meeting Booked,Top of Funnel,Alicia Gopal,6/3/2026,11/17/2025,,,25,2026-03-20,,,,25,,,,
001Hr000028ZdIZ,"Village Of Bartlett, IL",Illinois,Municipality,Ali Cohen,40539,,Tier 1,1.5,41.995,-88.1856,830ab158-c3c9-43e4-b378-85fbe534d09d,,,,,,,,,8,2025-10-22,,8,,,,,,
001Hr000028ZdIr,"Village Of Woodridge, IL",Illinois,Municipality,Lucy Nemerov,33826,,Tier 1,1.5,41.747,-88.0503,0b4cd023-2c70-4505-9a88-ec8f774af462,,,,,,,,,14,2026-05-15,14,,,,,,,
001Hr000028ZdJ8,"Village Of Plainfield, IL",Illinois,Municipality,Ben Laddis,45398,,Tier 1,1.5,41.6125,-88.2024,7dc07786-6b08-4d33-8c28-24ba86790ae2,,,,,,,,,1,2025-06-27,,,1,,,,,
001Hr000028ZdJp,"City Of Rock Island, IL",Illinois,Municipality,Ben Laddis,36636,,Tier 1,1.5,41.5095,-90.5787,621e2bc3-9799-4613-a696-204f6ae590b2,,,,,,,,,7,2025-10-13,,7,,,,,,
001Hr000028ZdKi,"City Of Crystal Lake, IL",Illinois,Municipality,Lucy Nemerov,40411,,Tier 1,1.5,42.2411,-88.3162,3e282946-01b4-42e0-971f-367ca82f2661,,,,,,,,,16,2026-05-14,15,,1,,,,,
001Hr000028ZdKs,"Village Of Carol Stream, IL",Illinois,Municipality,Ben Laddis,39333,,Tier 1,1.5,41.9125,-88.1348,65b36b89-a368-42c9-92e3-bb3ddf3801da,,,,,,,,,7,2025-12-17,,7,,,,,,
001Hr000028ZdLq,"Township Of Decatur, IL",Illinois,Municipality,Ali Cohen,47075,Unviable,Tier 1,1.5,39.8436,-88.9531,73a715ba-be9b-44b8-a0aa-eea3329fa1f0,,,,,,,,,7,2025-10-22,,,7,,,,,
001Hr000028ZdMh,"City Of Decatur, IL",Illinois,Municipality,Ben Laddis,69646,,Tier S,2.0,39.8436,-88.9531,60f6a083-7b22-465f-b71a-b4d061e19108,,,,,,,,,2,2025-06-10,,,2,,,,,
001Hr000028ZdNg,"City Of Des Plaines, IL",Illinois,Municipality,Ali Cohen,59459,,Tier S,2.0,42.0417,-87.8876,3e380337-3ccd-4f2c-85b5-5296a884a5cf,,,,,,,,,33,2026-02-20,,33,,,,,,
001Hr000028ZdPl,"Township Of Normal, IL",Illinois,Municipality,Ben Laddis,52879,Unviable,Tier S,2.0,40.5142,-88.9906,77437cd2-f476-47ba-a2ac-3a84a1ce4f7e,,,,,,,,,,,,,,,,,,
001Hr000028ZdRh,"Township Of Algonquin, IL",Illinois,Municipality,Ali Cohen,87887,Unviable,Tier S,2.0,42.2034,-88.2656,717c4b14-0058-4d17-bbab-4306cd4f02f9,,,,,,,,,,,,,,,,,,
001Hr000028ZdS1,"Township Of Frankfort, IL",Illinois,Municipality,Ben Laddis,59823,Unviable,Tier S,2.0,41.521,-87.8353,5a5273fb-2d03-4766-bac5-27fe8862819a,,,,,,,,,,,,,,,,,,
001Hr000028ZdUM,"City Of Berwyn, IL",Illinois,Municipality,Ben Laddis,55772,,Tier S,2.0,41.8506,-87.7937,e40c61d2-5e62-43ef-88cd-d16753d6984c,,,,,,,,,10,2025-07-30,,,10,,,,,
001Hr000028ZdUu,"Township Of Peoria City, IL",Illinois,Municipality,Ben Laddis,96531,Unviable,Tier S,2.0,40.6928,-89.5906,a0bd8d25-46e7-4bd0-b78f-a7945e9f12da,,,,,,,,,13,2025-07-30,,,13,,,,,
001Hr000028ZdVd,"Village Of Hoffman Estates, IL",Illinois,Municipality,Ali Cohen,51350,Open Opportunity,Tier S,2.0,42.063,-88.1227,b140a857-4ac7-4c60-ad5c-af89dd40a83c,Open,Meeting Booked,Top of Funnel,Alicia Gopal,6/4/2026,4/30/2026,,,20,2025-08-27,,20,,,,,,
001Hr000028ZdVn,"Village Of Palatine, IL",Illinois,Municipality,Lucy Nemerov,66321,,Tier S,2.0,42.1103,-88.0342,72dbb45f-4cac-480d-9384-eb7f3d424d3b,,,,,,,,,9,2026-03-20,2,,7,,,,,
001Hr000028ZdXK,"Township Of Joliet, IL",Illinois,Municipality,Ben Laddis,85116,Unviable,Tier S,2.0,41.525,-88.083,d9a916fe-2f28-43de-93c4-3843e19d11f3,,,,,,,,,,,,,,,,,,
001Hr000028Zda0,"Kankakee County, IL",Illinois,County,Ben Laddis,106410,Nurture,Tier S,2.0,41.1791,-87.7763,8ec67c72-4f6e-4356-9d5f-369b9743cb37,,,,,,,,,7,2026-05-26,,2,,,5,,,
001Hr000028Zdb7,"City Of Bloomington, IL",Illinois,Municipality,Nick Martino,78283,,Tier S,2.0,40.4769,-88.992,a4d7b2f2-850e-4f37-8a5a-83b5d53b5ae4,,,,,,,,,86,2026-05-18,,86,,,,,,
001Hr000028ZdbW,"McLean County, IL",Illinois,County,Lucy Nemerov,172069,,Tier S,2.0,40.5478,-88.8647,9e231d83-59f8-42f0-82f2-68acdbec8943,,,,,,,,,9,2026-04-07,9,,,,,,,
001Hr000028ZdcL,"Town Of Normal, IL",Illinois,Municipality,Ben Laddis,53594,,Tier S,2.0,40.5142,-88.9906,e10fce56-9b31-4ba6-9259-905cbff75541,,,,,,,,,1,2025-06-04,,,1,,,,,
001Hr000028Zdck,"Village Of Downers Grove, IL",Illinois,Municipality,Ben Laddis,49654,,Tier 1,1.5,41.8089,-88.0112,d28999f0-519f-498b-84ca-2d8162a85c22,,,,,,,,,5,2025-08-06,,5,,,,,,
001Hr000028Zdcl,"Village Of Skokie, IL",Illinois,Municipality,Ali Cohen,66422,,Tier S,2.0,42.0324,-87.7416,1a942551-7372-47f4-b06b-102c198433ab,,,,,,,,,12,2025-08-27,,12,,,,,,
001Hr000028ZdeC,"City Of Wheaton, IL",Illinois,Municipality,Lucy Nemerov,53126,,Tier S,2.0,41.8661,-88.107,31776e7a-f285-4ddf-a8f0-88df71aad50c,,,,,,,,,11,2026-05-04,11,,,,,,,
001Hr000028ZdfN,"Village Of Oak Lawn, IL",Illinois,Municipality,Ali Cohen,57013,,Tier S,2.0,41.7209,-87.7533,e05d114e-8192-4ca1-83d8-805a4a9cf364,,,,,,,,,8,2025-07-30,,,8,,,,,
