Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Emily Murnane,Calls - Lucy Nemerov,Calls - Ryan Minter,Calls - Leila Assil,Calls - Alicia Gopal,Calls - Blake Anderson,Calls - Joe del Rosario,Calls - Quinzel Perry,Calls - Jenny Allison,Calls - Catherine Silvestri,Calls - Shane Lieberman,Salesforce ID
001Hr000028Zc5m,"City of League City, TX",Texas,Municipality,Blake Anderson,111847,Open Opportunity,Tier S,2.0,29.5038,-95.0938,8ec1d660-6914-422b-8a25-33402f5fe5b6,Open,Initial Interest,Top of Funnel,Emily Murnane,,2/10/2026,,,3,2026-02-18,2,,1,,,,,,,,,
001Hr000028Zc5r,"City Of Baytown, TX",Texas,Municipality,Lucy Nemerov,82480,Open Opportunity,Tier S,2.0,29.7355,-94.9774,3622e647-b5c2-46a3-a39a-c92001178876,Open,Initial Interest,Top of Funnel,Emily Murnane,,2/10/2026,,,22,2026-05-06,4,10,,,8,,,,,,,
001Hr000028Zc60,"City Of Diboll, TX",Texas,Municipality,Blake Anderson,4449,Open Opportunity,Tier 3,0.75,31.1922,-94.7808,07a09432-56db-4dc4-a8ce-e5e5b2260dd7,Open,Meeting Booked,Top of Funnel,Alicia Gopal,11/25/2025,10/2/2025,,,2,2025-11-12,,,,,2,,,,,,,
001Hr000028Zc6H,"City Of Dalhart, TX",Texas,Municipality,Blake Anderson,8347,Nurture,Tier 3,0.75,36.0595,-102.5132,2a10849d-4c57-4b07-aa23-b8a90f685d07,Closed Lost,,,Andy Blakely,6/25/2025,6/12/2025,,,8,2026-04-20,,,8,,,,,,,,,
001Hr000028Zc72,"City Of Levelland, TX",Texas,Municipality,Emily Murnane,12665,Open Opportunity,Tier 2,1.0,33.5873,-102.378,f0b9a595-ebd3-4f04-b039-8edc877594a9,Open,Initial Interest,Top of Funnel,Emily Murnane,,9/11/2025,,,8,2026-02-12,8,,,,,,,,,,,
001Hr000028Zc7A,Webb County,Texas,County,Lucy Nemerov,266963,,Tier S,2.0,27.8174,-99.0129,deb9238f-eefb-45e6-abad-e30d6ed5504d,,,,,,,,,1,2026-02-06,,1,,,,,,,,,,
001Hr000028Zc7F,"City Of Rockdale, TX",Texas,Municipality,Blake Anderson,5398,Nurture,Tier 3,0.75,30.6555,-97.0014,8f35e1af-e322-45f3-be26-4454207687ed,Closed Lost,,,Asher Rosenfeld,,1/5/2025,,,4,2026-05-15,2,,,,,2,,,,,,
001Hr000028Zc7Y,"City Of Brady, TX",Texas,Municipality,Lucy Nemerov,5032,Nurture,Tier 3,0.75,31.1352,-99.3351,790ad0e0-ee70-4242-9d22-96fcf1fe5a64,Closed Lost,,,Alicia Gopal,10/14/2025,10/10/2025,,,13,2026-03-10,,5,,,8,,,,,,,
001Hr000028Zc7i,"City Of Sweetwater, TX",Texas,Municipality,Lucy Nemerov,10513,Open Opportunity,Tier 2,1.0,32.471,-100.4059,7fc78d65-7014-4043-a0dc-7c95fbd5d17b,Open,Meeting Booked,Top of Funnel,Lucy Nemerov,8/3/2026,3/5/2026,,Yes,6,2026-03-05,,1,,,5,,,,,,,
001Hr000028Zc7k,"City Of Freeport, TX",Texas,Municipality,Blake Anderson,10594,,Tier 2,1.0,28.9541,-95.3597,25ea01b4-69b8-48bd-b328-c1425194079a,,,,,,,,,10,2026-05-26,,,3,,,7,,,,,,
001Hr000028Zc83,"City Of Atlanta, TX",Texas,Municipality,Blake Anderson,5409,Nurture,Tier 3,0.75,33.1137,-94.1644,1dd54116-e52c-4549-bc74-24cc4b60630f,Closed Lost,,,Shane Lieberman,1/9/2024,1/5/2025,,,14,2026-04-20,12,,2,,,,,,,,,
001Hr000028Zc8Q,"City Of Post, TX",Texas,Municipality,Blake Anderson,4791,Nurture,Tier 3,0.75,33.1909,-101.3782,8b20105f-7670-4fcd-8413-f3f5fe807e3f,Closed Lost,,,Asher Rosenfeld,,1/5/2025,,,,,,,,,,,,,,,,
001Hr000028Zc8S,"Bastrop County, TX",Texas,County,Blake Anderson,94887,,Tier S,2.0,30.0459,-97.3517,e7f2b238-d0f9-4122-b36a-c0917a6b7706,,,,,,,,,7,2026-04-23,,,1,,6,,,,,,,
001Hr000028Zc8s,"City Of Angleton, TX",Texas,Municipality,Lucy Nemerov,19401,,Tier 2,1.0,29.1644,-95.4334,2e25ff90-1d19-49d0-ad71-db2a45c47e14,,,,,,,,,5,2025-12-08,,,,4,1,,,,,,,
001Hr000028Zc8v,"City Of Beeville, TX",Texas,Municipality,Emily Murnane,13641,1+ Module Live,Tier 2,1.0,28.4008,-97.7483,1ea1787c-65ff-4ec0-a37f-016b73679281,Closed Won,,,Shane Lieberman,1/18/2024,1/5/2025,"$21,000",,,,,,,,,,,,,,,
001Hr000028Zc93,"City Of South Houston, TX",Texas,Municipality,Lucy Nemerov,15878,,Tier 2,1.0,29.663,-95.2355,7bfdd951-56ac-4ee4-ac29-1ff962d5bb85,,,,,,,,,22,2026-05-04,15,7,,,,,,,,,,
001Hr000028Zc9A,"City Of Robstown, TX",Texas,Municipality,Lucy Nemerov,10157,,Tier 2,1.0,27.7903,-97.6689,ee48cb07-b19d-452e-bd14-fa28bed0bdfb,,,,,,,,,1,2025-11-20,,,,,1,,,,,,,
001Hr000028Zc9F,"City Of Alice, TX",Texas,Municipality,Lucy Nemerov,17761,Open Opportunity,Tier 2,1.0,27.7522,-98.0697,69cd1130-badf-4b22-afef-56c562b5fe54,Open,Initial Interest,Top of Funnel,Emily Murnane,,9/9/2025,,,15,2025-12-03,15,,,,,,,,,,,
001Hr000028Zc9K,"City Of Ingleside, TX",Texas,Municipality,Blake Anderson,9898,Open Opportunity,Tier 3,0.75,27.8778,-97.2117,88d70b45-7cdb-4160-abb9-256764e27963,Open,Initial Interest,Top of Funnel,Emily Murnane,,12/29/2025,,,19,2026-04-21,19,,,,,,,,,,,
001Hr000028Zc9L,"City Of Bay City, TX",Texas,Municipality,Lucy Nemerov,17882,,Tier 2,1.0,28.9828,-95.9694,cb73df05-9279-4227-beb8-a97254e96741,,,,,,,,,20,2026-04-09,15,5,,,,,,,,,,
001Hr000028Zc9P,"City Of Edna, TX",Texas,Municipality,Blake Anderson,5944,,Tier 3,0.75,28.9786,-96.6461,2d3c4390-2b32-4340-9504-ec8cd755f436,,,,,,,,,2,2026-02-05,,,2,,,,,,,,,
001Hr000028Zc9Z,City of Corpus Christi,Texas,Municipality,Blake Anderson,318168,,Tier S,2.0,27.7964,-97.403,0eabe38a-7826-4432-ac98-3911d8dd97ef,,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zc9u,Waller County,Texas,County,Lucy Nemerov,55505,,Tier S,2.0,29.9752,-96.0256,e082c4b7-8b4b-4cc0-ad9f-fdc98de49e34,,,,,,,,,1,2026-04-28,,1,,,,,,,,,,
001Hr000028Zc9v,"City Of Lampasas, TX",Texas,Municipality,Blake Anderson,7517,,Tier 3,0.75,31.0638,-98.1817,99a7a5ae-af9c-4150-965e-acee6536b0a7,,,,,,,,,4,2026-02-18,,,4,,,,,,,,,
001Hr000028Zc9z,Brazoria County,Texas,County,Blake Anderson,368575,,Tier S,2.0,29.2132,-95.4778,e6078122-9d8f-4159-85cb-2bf1c7e9e51b,,,,,,,,,1,2025-12-04,,,1,,,,,,,,,
001Hr000028ZcA9,Tom Green County,Texas,County,Blake Anderson,119048,Open Opportunity,Tier S,2.0,31.3839,-100.4397,11668683-c255-4fbd-81f2-cc4878728d67,Open,Initial Interest,Top of Funnel,Ryan Minter,1/12/2026,1/7/2026,,,,,,,,,,,,,,,,
001Hr000028ZcAI,"City Of Port Neches, TX",Texas,Municipality,Lucy Nemerov,13416,All Modules Live,Tier 2,1.0,29.9913,-93.9585,4c62a7aa-f424-4903-a49a-d85196451fab,Closed Won,,,Leila Assil,6/12/2025,6/3/2025,"$5,000",,,,,,,,,,,,,,,
001Hr000028ZcAS,"City Of Silsbee, TX",Texas,Municipality,Blake Anderson,6851,Nurture,Tier 3,0.75,30.3491,-94.178,435d3c35-3106-44f1-b8cb-ecf36eca2d6d,Closed Lost,,,Alicia Gopal,12/29/2025,12/9/2025,,,6,2025-12-17,,,,,6,,,,,,,
001Hr000028ZcAX,"City Of Jasper, TX",Texas,Municipality,Blake Anderson,7285,,Tier 3,0.75,30.9208,-93.9969,a3c134cd-309d-4781-b782-ae37778cbbc1,,,,,,,,,8,2026-05-26,4,,,,,4,,,,,,
001Hr000028ZcAc,"City Of Santa Fe, TX",Texas,Municipality,Lucy Nemerov,12783,Nurture,Tier 2,1.0,29.3786,-95.1065,33c6285a-faae-4121-b7bf-25c18de2ad90,Closed Lost,,,Leila Assil,,1/30/2025,,,16,2026-05-04,8,8,,,,,,,,,,
001Hr000028ZcAm,Wilson County,Texas,County,Blake Anderson,49374,,Tier 1,1.5,29.2684,-98.0465,b9b98118-6d78-4aac-ab3b-76902dc5bf8d,,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcAr,Randall County,Texas,County,Blake Anderson,139176,,Tier S,2.0,34.902,-101.798,98497558-dac5-4443-b0a8-30cde599a1c1,,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcAw,"County of Victoria, TX",Texas,County,Blake Anderson,91280,,Tier S,2.0,28.7713,-97.0068,fafb22c2-7a05-490b-bf5c-a53b4e373063,,,,,,,,,9,2025-09-09,,,9,,,,,,,,,
001Hr000028ZcB1,"Potter County, TX",Texas,County,Lucy Nemerov,119043,,Tier S,2.0,35.4044,-101.9805,62ba4734-5096-49ec-beed-3598b35bdd37,,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcB6,San Patricio County,Texas,County,Lucy Nemerov,68600,,Tier S,2.0,28.0,-97.5247,ab3626a6-0ede-497f-bf18-cce7b32b6157,,,,,,,,,5,2026-02-10,,5,,,,,,,,,,
001Hr000028ZcBB,"County of Parker, TX",Texas,County,Lucy Nemerov,144803,,Tier S,2.0,32.7416,-97.8722,3726f9f6-2140-4dde-98e1-7613c897c365,,,,,,,,,1,2026-04-14,,1,,,,,,,,,,
001Hr000028ZcBG,"Grayson County, TX",Texas,County,Blake Anderson,134205,,Tier S,2.0,33.7062,-96.6638,7e473609-387a-4e24-982c-e3b369c536d1,,,,,,,,,8,2026-02-04,,,8,,,,,,,,,
001Hr000028ZcBQ,Galveston County,Texas,County,Blake Anderson,347084,,Tier S,2.0,29.3706,-94.9057,7a1839b9-6316-4a63-9c81-eb4944f01263,,,,,,,,,1,2025-12-04,,,1,,,,,,,,,
001Hr000028ZcBV,"County Of Coryell, TX",Texas,County,Lucy Nemerov,84232,,Tier S,2.0,31.4774,-97.8722,4be3da54-b166-4a77-97ea-7ec6c98b7464,,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcBW,"City Of Alvin, TX",Texas,Municipality,Blake Anderson,27576,Open Opportunity,Tier 1,1.5,29.4238,-95.2441,f5bd44de-f757-422f-b2b9-c870b3e4ee86,Open,Initial Interest,Top of Funnel,Granger West,,2/24/2025,,,23,2026-02-23,17,,1,5,,,,,,,,
001Hr000028ZcBb,"City Of Paris, TX",Texas,Municipality,Blake Anderson,24969,Nurture,Tier 2,1.0,33.6609,-95.5555,92f13525-bdd3-46e6-8236-e9ff889150fc,Closed Lost,,,Leila Assil,12/5/2024,1/5/2025,"$41,000",,7,2026-02-24,,,5,2,,,,,,,,
001Hr000028ZcBh,"City Of Galena Park, TX",Texas,Municipality,Lucy Nemerov,10461,,Tier 2,1.0,29.7336,-95.2302,a9516530-6403-4075-80d7-f8b5f3ec6508,,,,,,,,,16,2026-04-15,13,3,,,,,,,,,,
001Hr000028ZcBr,"City of Richardson, TX",Texas,Municipality,Blake Anderson,115904,,Tier S,2.0,32.9483,-96.7299,203f7f7c-29ce-484d-8346-9d58adc5d1dc,,,,,,,,,5,2026-01-29,,,5,,,,,,,,,
001Hr000028ZcC0,"City Of Pecos, TX",Texas,Municipality,Blake Anderson,12673,,Tier 2,1.0,31.4229,-103.4932,a6451bff-def2-449f-aecb-00cbd8404d92,,,,,,,,,15,2025-12-11,,,15,,,,,,,,,
001Hr000028ZcCQ,"City Of Murphy, TX",Texas,Municipality,Blake Anderson,21219,,Tier 2,1.0,33.0151,-96.613,3dbc7306-d685-4085-8196-a5cb815a1659,,,,,,,,,15,2026-04-16,3,,12,,,,,,,,,
001Hr000028ZcCV,"City Of Saginaw, TX",Texas,Municipality,Blake Anderson,24011,All Modules Live,Tier 2,1.0,32.8601,-97.3639,a4787afd-048e-4b36-8dbd-a91d0dd8b727,Closed Won,,,Asher Rosenfeld,7/24/2024,1/5/2025,"$11,040",,,,,,,,,,,,,,,
001Hr000028ZcCj,"City Of West University Place, TX",Texas,Municipality,Blake Anderson,14724,Nurture,Tier 2,1.0,29.718,-95.4338,ed27d9f9-9fdd-4cd3-bd0f-70ede2252794,Closed Lost,,,Emily Murnane,,2/12/2026,,,9,2026-02-19,1,,8,,,,,,,,,
001Hr000028ZcCk,"Town Of Fairview, TX",Texas,Municipality,Lucy Nemerov,10683,Open Opportunity,Tier 2,1.0,33.1579,-96.6317,9d227408-3989-4ff3-8b4c-d04afdbd0dc3,Closed Lost,,,Troy LeCaire,,1/5/2025,,,2,2026-04-28,,,,,,,,,2,,,
001Hr000028ZcCn,"City of Midland, TX",Texas,Municipality,Blake Anderson,130765,,Tier S,2.0,31.9996,-102.0757,32818244-58d6-4471-9e4c-ca93eea3d69f,,,,,,,,,11,2026-04-23,4,,,,,,7,,,,,
001Hr000028ZcCv,"City Of Perryton, TX",Texas,Municipality,Blake Anderson,8289,,Tier 3,0.75,36.4,-100.8026,a7ef8968-53bb-4a3d-a198-61937148a2db,,,,,,,,,12,2025-10-13,12,,,,,,,,,,,
001Hr000028ZcCx,"City Of Seminole, TX",Texas,Municipality,Blake Anderson,7026,,Tier 3,0.75,32.719,-102.6449,b13d6712-8d88-4606-97b6-0b191ca3a02c,,,,,,,,,10,2026-05-26,2,,,,,8,,,,,,
001Hr000028ZcD2,"City Of Alpine, TX",Texas,Municipality,Lucy Nemerov,5815,Nurture,Tier 3,0.75,30.3561,-103.6697,3b9211f4-4333-4930-b673-f92f5947f33a,Closed Lost,,,Shane Lieberman,7/24/2024,1/5/2025,,,1,2025-05-27,,,,1,,,,,,,,
001Hr000028ZcD8,"City Of Sulphur Springs, TX",Texas,Municipality,Lucy Nemerov,15995,,Tier 2,1.0,33.1384,-95.6011,84cbda8b-cfa9-41b2-8f9a-17affc158b9b,,,,,,,,,5,2026-02-10,,4,,,1,,,,,,,
001Hr000028ZcDK,"City Of Bastrop, TX",Texas,Municipality,Blake Anderson,10434,,Tier 2,1.0,30.1105,-97.3153,02f93ef7-9639-4175-a112-45839aa4ea8d,,,,,,,,,6,2026-04-17,6,,,,,,,,,,,
001Hr000028ZcDk,"City Of Forney, TX",Texas,Municipality,Blake Anderson,27256,Open Opportunity,Tier 1,1.5,32.7482,-96.4719,122e57eb-e99d-496c-8cc7-d9d8057dcfb3,Open,Initial Interest,Top of Funnel,Asher Rosenfeld,,1/5/2025,,,7,2026-04-22,2,,,5,,,,,,,,
001Hr000028ZcEr,"City Of Mineral Wells, TX",Texas,Municipality,Blake Anderson,15688,Open Opportunity,Tier 2,1.0,32.8085,-98.1128,62ae6a96-367d-4893-bdea-bc4dfa38bfe2,Open,Sales Qualified,Mid Funnel,Emily Murnane,4/20/2026,4/16/2026,,Yes,5,2026-04-16,3,,2,,,,,,,,,
001Hr000028ZcEx,"City of Edinburg, TX",Texas,Municipality,Blake Anderson,98759,Open Opportunity,Tier S,2.0,26.3017,-98.1633,21f668b5-88a9-40ba-8c02-a6c138a9d099,,,,,,,,,14,2026-04-27,2,,12,,,,,,,,,
001Hr000028ZcFV,"City Of Oak Point, TX",Texas,Municipality,Emily Murnane,5557,1+ Module Live,Tier 3,0.75,33.1901,-96.9917,b3b61bfa-6a88-43fd-be3c-3a69bd7ea4d6,Closed Won,,,Granger West,9/5/2025,9/3/2025,"$24,000",,,,,,,,,,,,,,,
001Hr000028ZcFW,"City Of Fate, TX",Texas,Municipality,Lucy Nemerov,21013,Nurture,Tier 2,1.0,32.9432,-96.3904,f1199cf6-d803-42e7-b59c-7ea285543f73,Closed Lost,,,Troy LeCaire,,1/5/2025,,,11,2026-03-13,8,3,,,,,,,,,,
001Hr000028ZcFX,"City Of Elgin, TX",Texas,Municipality,Blake Anderson,10549,Nurture,Tier 2,1.0,30.3497,-97.3703,0c194da3-e673-4b57-a31b-3b6e26271c74,Closed Lost,,,Troy LeCaire,,1/5/2025,,,15,2025-12-01,,,15,,,,,,,,,
001Hr000028ZcFc,"City Of Manor, TX",Texas,Municipality,Emily Murnane,18285,1+ Module Live,Tier 2,1.0,30.3411,-97.5577,4748a91c-8bd8-4cdc-92d5-ba7ec26c0b4a,Closed Won,,,Leila Assil,7/25/2025,7/10/2025,"$34,000",,4,2025-07-10,,,,4,,,,,,,,
001Hr000028ZcFh,City of Round Rock,Texas,Municipality,Blake Anderson,117735,,Tier S,2.0,30.5083,-97.6789,ccb086a6-73d8-4eab-8b92-bbe8dd098451,,,,,,,,,1,2026-04-14,1,,,,,,,,,,,
001Hr000028ZcGB,"City Of Lago Vista, TX",Texas,Municipality,Blake Anderson,9348,Open Opportunity,Tier 3,0.75,30.4602,-97.9883,9f7164d0-5db7-4fd6-8cf3-3406e4eb7da0,Open,Initial Interest,Top of Funnel,Asher Rosenfeld,,1/5/2025,,,10,2025-12-15,3,,,7,,,,,,,,
001Hr000028ZcGG,"City Of Cedar Park, TX",Texas,Municipality,Lucy Nemerov,78693,,Tier S,2.0,30.5052,-97.8203,4c323af4-c422-4d9f-928f-ded18c1849e6,,,,,,,,,24,2026-05-07,,5,,,,,19,,,,,
001Hr000028ZcGM,"City Of Azle, TX",Texas,Municipality,Blake Anderson,13518,Open Opportunity,Tier 2,1.0,32.8951,-97.5459,149b6024-2d3a-4b7b-9133-8b22df6fda3d,Open,Initial Interest,Top of Funnel,Ryan Minter,,8/25/2025,,,12,2026-01-28,,,12,,,,,,,,,
001Hr000028ZcGN,"City Of Hondo, TX",Texas,Municipality,Blake Anderson,8387,,Tier 3,0.75,29.3475,-99.1414,a8c78bfd-e465-41ae-a48c-8e0301458cff,,,,,,,,,19,2026-05-26,,,,18,,1,,,,,,
001Hr000028ZcGh,"City Of Brenham, TX",Texas,Municipality,Emily Murnane,18117,Nurture,Tier 2,1.0,30.1669,-96.3977,0e7252ec-2e6e-4be3-8202-e4d2a57dd359,Closed Lost,,,Troy LeCaire,,1/5/2025,,,4,2026-02-05,4,,,,,,,,,,,
001Hr000028ZcHr,City of Brownsville,Texas,Municipality,Blake Anderson,185849,,Tier S,2.0,25.9017,-97.4975,12e2f0f9-e9b9-4657-ac7d-7cd2e2827512,,,,,,,,,10,2026-05-26,,,,,,10,,,,,,
001Hr000028ZcIB,"City Of Uvalde, TX",Texas,Municipality,Emily Murnane,15312,,Tier 2,1.0,29.2097,-99.7862,d6c0388c-9ce5-4ba2-8636-6bce39dfc187,,,,,,,,,4,2026-02-02,1,,,3,,,,,,,,
001Hr000028ZcIE,"City Of Gilmer, TX",Texas,Municipality,Emily Murnane,4894,Implementation,Tier 3,0.75,32.7287,-94.9424,34876cb4-583c-4339-8f6f-bbaa987c587e,Closed Won,,,Leila Assil,9/5/2025,9/4/2025,"$8,000",,2,2025-09-05,,,,2,,,,,,,,
001Hr000028ZcIa,"City Of Corinth, TX",Texas,Municipality,Emily Murnane,22690,Nurture,Tier 2,1.0,33.154,-97.0647,4e8b0345-da39-4d25-8569-700d3c731366,Closed Lost,,,Troy LeCaire,,1/5/2025,,,10,2026-02-18,10,,,,,,,,,,,
001Hr000028ZcIx,"City Of Lindale, TX",Texas,Municipality,Lucy Nemerov,6313,Open Opportunity,Tier 3,0.75,32.5157,-95.4094,0fe74abb-9e6e-45e6-a4de-d90d88283752,Open,Initial Interest,Top of Funnel,Lucy Nemerov,,4/10/2026,,Yes,35,2026-05-18,,35,,,,,,,,,,
001Hr000028ZcJM,"City Of Willis, TX",Texas,Municipality,Blake Anderson,6710,All Modules Live,Tier 3,0.75,30.4249,-95.4799,676af17f-0b0a-4d85-bf90-894e277551d3,Closed Won,,,Asher Rosenfeld,,1/5/2025,"$13,000",,,,,,,,,,,,,,,
001Hr000028ZcJb,"City Of Slaton, TX",Texas,Municipality,Emily Murnane,5811,,Tier 3,0.75,33.4373,-101.6435,ada17803-17b5-48d8-8012-c9e93a251caf,,,,,,,,,16,2026-03-20,16,,,,,,,,,,,
001Hr000028ZcJf,"Town Of White Oak, TX",Texas,Municipality,Emily Murnane,6169,,Tier 3,0.75,32.5279,-94.8613,f3042692-e68f-4437-b365-ee16085fb6c6,,,,,,,,,5,2026-02-24,4,,,1,,,,,,,,
001Hr000028ZcJr,"City Of Sealy, TX",Texas,Municipality,Lucy Nemerov,6775,Nurture,Tier 3,0.75,29.7808,-96.1572,b00f39dc-dd4c-4949-bf2a-d7c1bc6ada1f,Closed Lost,,,Troy LeCaire,,1/5/2025,,,5,2026-02-25,,5,,,,,,,,,,
001Hr000028ZcKA,"City Of Canyon, TX",Texas,Municipality,Lucy Nemerov,15221,Nurture,Tier 2,1.0,34.9803,-101.9188,258e865e-1d6e-41aa-9cc0-c7d03b5fe038,Open,Initial Interest,Top of Funnel,Alicia Gopal,,2/12/2026,,Yes,63,2026-05-05,,16,,,47,,,,,,,
001Hr000028ZcLc,"Town Of Lake Dallas, TX",Texas,Municipality,Blake Anderson,7722,,Tier 3,0.75,33.1193,-97.0256,a667c559-2c71-4f2a-930e-0a0c4b74d182,,,,,,,,,14,2025-10-30,14,,,,,,,,,,,
001Hr000028ZcLr,"City Of Benbrook, TX",Texas,Municipality,Lucy Nemerov,24605,,Tier 2,1.0,32.6732,-97.4606,a7d7197f-1728-4f66-857c-48a0d7bc08e2,,,,,,,,,32,2026-05-12,12,20,,,,,,,,,,
001Hr000028ZcLs,"City Of Longview, TX",Texas,Municipality,Blake Anderson,81762,,Tier S,2.0,32.5007,-94.7405,298f5460-9ec9-42c2-a812-85bf725910fe,,,,,,,,,14,2025-12-01,,,14,,,,,,,,,
001Hr000028ZcLt,"City Of La Feria, TX",Texas,Municipality,Lucy Nemerov,6814,Open Opportunity,Tier 3,0.75,26.1591,-97.8241,3700858a-38d4-464b-b77d-17f268469660,Open,Initial Interest,Top of Funnel,Alicia Gopal,10/17/2025,10/6/2025,,,12,2025-10-24,,,,,12,,,,,,,
001Hr000028ZcLx,"City Of Borger, TX",Texas,Municipality,Lucy Nemerov,12419,,Tier 2,1.0,35.6678,-101.3974,375910f3-f9dd-41c5-8aa4-bee04c45a28f,,,,,,,,,4,2026-02-09,,3,,,1,,,,,,,
001Hr000028ZcMH,"City of Denton, TX",Texas,Municipality,Blake Anderson,139704,Open Opportunity,Tier S,2.0,33.2166,-97.1324,beca6377-ad56-4d64-ba9c-b027fc7bc022,Open,Initial Interest,Top of Funnel,Ryan Minter,,12/8/2025,,,28,2026-04-06,,,28,,,,,,,,,
001Hr000028ZcMI,"City Of Alamo, TX",Texas,Municipality,Blake Anderson,20017,,Tier 2,1.0,26.1837,-98.1231,7e131e17-5e56-49e3-825f-5aedeb7625f4,,,,,,,,,5,2026-04-14,1,,4,,,,,,,,,
001Hr000028ZcMN,"Town Of Sanger, TX",Texas,Municipality,Blake Anderson,9380,,Tier 3,0.75,33.3632,-97.1739,60b200da-e77c-4fd1-be20-ac72d8f519dd,,,,,,,,,10,2026-05-21,5,,,,,5,,,,,,
001Hr000028ZcMV,"City Of Burkburnett, TX",Texas,Municipality,Lucy Nemerov,10975,Open Opportunity,Tier 2,1.0,34.0979,-98.5706,3b588b76-a7a4-4260-8ac9-d1dccbd50f23,Open,Initial Interest,Top of Funnel,Jason Ginsberg,4/24/2026,4/15/2026,,,7,2026-05-18,,7,,,,,,,,,,
001Hr000028ZcMj,"Town Of Trophy Club, TX",Texas,Municipality,Lucy Nemerov,13745,Open Opportunity,Tier 2,1.0,32.9979,-97.1836,9436f5ec-aa86-4b69-8837-530c3ae0219b,Open,Initial Interest,Top of Funnel,Leila Assil,,8/8/2025,,Yes,13,2025-11-20,9,,,4,,,,,,,,
001Hr000028ZcND,"City Of Bulverde, TX",Texas,Municipality,Blake Anderson,5996,,Tier 3,0.75,29.7979,-98.4229,2e5ad4e7-30f9-403b-a972-7fef4d708f9e,,,,,,,,,13,2026-05-14,,,,10,,3,,,,,,
001Hr000028ZcOY,"City Of Joshua, TX",Texas,Municipality,Blake Anderson,8098,,Tier 3,0.75,32.4615,-97.3881,7a31f51a-6559-472c-a91b-eb9890e228e0,,,,,,,,,11,2026-05-19,4,,,,,7,,,,,,
001Hr000028ZcOk,"City Of Palestine, TX",Texas,Municipality,Emily Murnane,18756,Nurture,Tier 2,1.0,31.7621,-95.6308,8617893b-f397-4b7f-9f09-98a1b5d26f99,Closed Lost,,,Shane Lieberman,7/31/2024,1/5/2025,,,10,2026-02-20,10,,,,,,,,,,,
001Hr000028ZcOr,"City Of Glenn Heights, TX",Texas,Municipality,Blake Anderson,17127,Open Opportunity,Tier 2,1.0,32.5607,-96.8569,29e8b0f2-4eb4-479e-afb9-5a53980a9e9c,Open,Initial Interest,Top of Funnel,Ryan Minter,,10/22/2025,,,5,2026-04-22,2,,3,,,,,,,,,
001Hr000028ZcOu,"City Of Graham, TX",Texas,Municipality,Blake Anderson,8765,Nurture,Tier 3,0.75,33.1071,-98.5895,76bf539e-7d67-487c-93ff-0f54fca69c43,Closed Lost,,,Shane Lieberman,12/22/2023,1/5/2025,,,8,2026-05-15,2,,,,,6,,,,,,
001Hr000028ZcPF,"City Of Hereford, TX",Texas,Municipality,Emily Murnane,14779,Open Opportunity,Tier 2,1.0,34.8151,-102.3977,999669ef-fd4c-48c4-ab72-720dcf77d819,Open,Initial Interest,Top of Funnel,Granger West,,2/24/2025,,,10,2026-03-13,7,,,,,,,3,,,,
001Hr000028ZcPO,City of Plano,Texas,Municipality,Blake Anderson,282181,,Tier S,2.0,33.0217,-96.698,8c27fb0d-dbc3-4bcd-8291-1f4d4eda9356,,,,,,,,,1,2026-03-09,,,1,,,,,,,,,
001Hr000028ZcPj,City of Irving,Texas,Municipality,Blake Anderson,254184,,Tier S,2.0,32.8136,-96.9547,5226315f-08a8-42fd-9f96-221df00c2229,,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcPn,"City Of Pampa, TX",Texas,Municipality,Lucy Nemerov,16474,Open Opportunity,Tier 2,1.0,35.5334,-100.9719,4986a7f3-fa95-4b32-9db8-c5539338881b,Open,Initial Interest,Top of Funnel,Asher Rosenfeld,,1/5/2025,,,,,,,,,,,,,,,,
001Hr000028ZcPu,"City Of Jacksonville, TX",Texas,Municipality,Lucy Nemerov,14074,,Tier 2,1.0,31.9638,-95.2705,b4cf33ac-7fb9-42db-b442-afbb40ad69c6,,,,,,,,,19,2026-05-05,4,15,,,,,,,,,,
001Hr000028ZcQ9,"City Of Bridgeport, TX",Texas,Municipality,Lucy Nemerov,5972,,Tier 3,0.75,33.2101,-97.7548,c5911722-71a6-42d8-83c4-86f232d4ba64,,,,,,,,,12,2026-05-06,,9,,,3,,,,,,,
001Hr000028ZcQD,"City Of Roanoke, TX",Texas,Municipality,Lucy Nemerov,9878,Nurture,Tier 3,0.75,33.004,-97.2258,b47bfabc-843d-44c2-bb18-0fec3477a2ea,Closed Lost,,,Asher Rosenfeld,,1/5/2025,,,18,2026-05-06,,18,,,,,,,,,,
